2/23/2000,1360.69
2/24/2000,1353.04
2/25/2000,1333.36
2/28/2000,1348.05
2/29/2000,1359.78
3/1/2000,1379.19
3/2/2000,1381.76
3/3/2000,1409.17
3/6/2000,1391.28
3/7/2000,1355.62
3/8/2000,1366.7
3/9/2000,1401.69
3/10/2000,1395.07
3/13/2000,1383.62
3/14/2000,1359.15
3/15/2000,1392.14
3/16/2000,1458.47
3/17/2000,1464.47
3/20/2000,1456.63
3/21/2000,1493.87
3/22/2000,1500.64
3/23/2000,1527.35
3/24/2000,1527.46
3/27/2000,1523.86
3/28/2000,1507.73
3/29/2000,1508.52
3/30/2000,1487.92
3/31/2000,1498.58
4/3/2000,1505.97
4/4/2000,1494.73
4/5/2000,1487.37
4/6/2000,1501.34
4/7/2000,1516.35
4/10/2000,1504.46
4/11/2000,1500.58
4/12/2000,1467.19
4/13/2000,1440.51
4/14/2000,1346.22
4/17/2000,1401.53
4/18/2000,1441.57
4/19/2000,1427.47
4/20/2000,1434.54
4/24/2000,1429.91
4/25/2000,1477.54
4/26/2000,1460.99
4/27/2000,1464.92
4/28/2000,1456.04
5/1/2000,1468.25
5/2/2000,1446.28
5/3/2000,1415.1
5/4/2000,1409.47
5/5/2000,1426.7
5/8/2000,1424.17
5/9/2000,1412.13
5/10/2000,1383.08
5/11/2000,1407.81
5/12/2000,1420.96
5/15/2000,1452.36
5/16/2000,1466.04
5/17/2000,1447.79
5/18/2000,1437.21
5/19/2000,1406.95
5/22/2000,1400.72
5/23/2000,1373.85
5/24/2000,1399.05
5/25/2000,1381.52
5/26/2000,1378.02
5/30/2000,1422.45
5/31/2000,1420.65
6/1/2000,1448.8
6/2/2000,1477.26
6/5/2000,1467.63
6/6/2000,1457.84
6/7/2000,1471.36
6/8/2000,1461.68
6/9/2000,1456.95
6/12/2000,1446
6/13/2000,1469.44
6/14/2000,1470.54
6/15/2000,1478.6
6/16/2000,1464.48
6/19/2000,1486
6/20/2000,1476.28
6/21/2000,1479.13
6/22/2000,1452.18
6/23/2000,1441.54
6/26/2000,1455.31
6/27/2000,1450.55
6/28/2000,1454.82
6/29/2000,1442.39
6/30/2000,1454.6
7/3/2000,1469.32
7/5/2000,1445.62
7/6/2000,1456.67
7/7/2000,1478.9
7/10/2000,1475.67
7/11/2000,1480.88
7/12/2000,1492.92
7/13/2000,1495.84
7/14/2000,1509.51
7/17/2000,1510.5
7/18/2000,1493.74
7/19/2000,1481.96
7/20/2000,1495.47
7/21/2000,1480.11
7/24/2000,1464.29
7/25/2000,1474.47
7/26/2000,1452.43
7/27/2000,1449.62
7/28/2000,1419.89
7/31/2000,1430.84
8/1/2000,1438.09
8/2/2000,1438.7
8/3/2000,1452.56
8/4/2000,1462.93
8/7/2000,1479.32
8/8/2000,1482.81
8/9/2000,1472.88
8/10/2000,1460.3
8/11/2000,1471.84
8/14/2000,1491.55
8/15/2000,1484.43
8/16/2000,1479.85
8/17/2000,1496.09
8/18/2000,1491.8
8/21/2000,1499.48
8/22/2000,1498.13
8/23/2000,1505.97
8/24/2000,1508.31
8/25/2000,1506.46
8/28/2000,1514.11
8/29/2000,1509.89
8/30/2000,1502.61
8/31/2000,1517.59
9/1/2000,1520.77
9/5/2000,1507.08
9/6/2000,1492.26
9/7/2000,1502.41
9/8/2000,1494.64
9/11/2000,1489.26
9/12/2000,1481.99
9/13/2000,1484.94
9/14/2000,1480.87
9/15/2000,1465.78
9/18/2000,1444.51
9/19/2000,1459.9
9/20/2000,1451.34
9/21/2000,1449.05
9/22/2000,1448.71
9/25/2000,1439.03
9/26/2000,1427.34
9/27/2000,1426.57
9/28/2000,1458.25
9/29/2000,1436.48
10/2/2000,1436.22
10/3/2000,1426.18
10/4/2000,1434.32
10/5/2000,1436.21
10/6/2000,1408.99
10/9/2000,1402.03
10/10/2000,1385.94
10/11/2000,1364.55
